ME1   M_phiR   
5850594519500.046   13638523804.016108
5861381645140.297   13655282818.512653
5872188659713.04   13672062426.481806
5883015599888.832   13688862653.22886
5893862502405.815   13705683524.090164
5904729404069.872   13722525064.433197
5915616341754.743   13739387299.656616
5926523352402.157   13756270255.190287
5937450473021.954   13773173956.495316
5948397740692.213   13790098429.064104
5959365192559.373   13807043698.420372
5970352865838.366   13824009790.119215
5981360797812.762   13840996729.747149
5992389025834.776   13858004542.921999
6003437587325.663   13875033255.29332
6014506519775.478   13892082892.541891
6025595860743.593   13909153480.380344
6036705647858.439   13926245044.552614
6047835918818.018   13943357610.834557
6058986711389.642   13960491205.033411
6070158063410.454   13977645852.988432
6081350012787.188   13994821580.57035
6092562597496.569   14012018413.681845
6103795855585.314   14029236378.257387
6115049825170.293   14046475500.263311
6126324544438.652   14063735805.697865
6137620051647.945   14081017320.59124
6148936385126.268   14098320071.005611
6160273583272.378   14115644083.035185
6171631684555.837   14132989382.806227
6183010727517.132   14150355996.477106
6194410750767.837   14167743950.238377
6205831792990.614   14185153270.312622
6217273892939.625   14202583982.954916
6228737089440.281   14220036114.452284
6240221421389.785   14237509691.124369
6251726927756.849   14255004739.322834
6263253647582.241   14272521285.432045
6274801619978.507   14290059355.868473
6286370884130.511   14307618977.081364
6297961479295.158   14325200175.552143
6309573444801.942   14342802977.795103
6321206820052.691   14360427410.356833
6332861644521.982   14378073499.816702
6344537957757.149   14395741272.786701
6356235799378.442   14413430755.91152
6367955209079.162   14431141975.868599
6379696226625.793   14448874959.368141
6391458891858.143   14466629733.153189
6403243244689.47   14484406323.999632
6415049325106.628   14502204758.716282
6426877173170.194   14520025064.144873
6438726829014.635   14537867267.160168
6450598332848.311   14555731394.6698
6462491724953.9   14573617473.61474
6474407045688.145   14591525530.968748
6486344335482.401   14609455593.739048
6498303634842.366   14627407688.965727
6510284984348.627   14645381843.722422
6522288424656.382   14663378085.115717
6534313996496.0   14681396440.285828
6546361740672.761   14699436936.406034
6558431698067.286   14717499600.683176
6570523909635.547   14735584460.357475
6582638416409.024   14753691542.702627
6594775259494.8545   14771820875.025846
6606934480075.965   14789972484.667904
6619116119411.212   14808146399.003155
6631320218835.529   14826342645.43961
6643546819760.057   14844561251.418941
6655795963672.291   14862802244.416553
6668067692136.246   14881065651.94165
6680362046792.463   14899351501.53707
6692679069358.448   14917659820.77979
6705018801628.409   14935990637.280348
6717381285473.827   14954343978.683523
6729766562843.168   14972719872.667751
6742174675762.461   14991118346.945799
6754605666334.998   15009539429.264164
6767059576741.925   15027983147.403767
6779536449241.934   15046449529.179327
6792036326171.857   15064938602.440086
6804559249946.391   15083450395.069208
6817105263058.544   15101984934.98429
6829674408079.646   15120542250.137188
6842266727659.52   15139122368.514112
6854882264526.62   15157725318.135654
6867521061488.187   15176351127.056847
6880183161430.384   15194999823.367186
6892868607318.448   15213671435.190695
6905577442196.835   15232365990.685946
6918309709189.362   15251083518.046116
6931065451499.389   15269824045.499071
6943844712409.814   15288587601.307196
6956647535283.541   15307374213.767887
6969473963563.196   15326183911.212996
6982324040771.733   15345016722.009506
6995197810512.12   15363872674.558933
7008095316467.951   15382751797.298021
7021016602403.131   15401654118.698128
7033961712162.486   15420579667.26593
7046930689671.481   15439528471.54284
7059923578936.683   15458500560.105507
7072940424045.768   15477495961.565657
7085981269167.699   15496514704.570168
7099046158552.879   15515556817.801128
7112135136533.296   15534622329.975868
7125248247522.675   15553711269.846996
7138385536016.632   15572823666.202467
7151547046592.82   15591959547.865599
7164732823911.086   15611118943.695131
7177942912713.645   15630301882.58531
7191177357825.09   15649508393.465712
7204436204152.867   15668738505.301764
7217719496686.985   15687992247.094145
7231027280500.639   15707269647.879507
7244359600749.892   15726570736.729847
7257716502674.301   15745895542.753222
7271098031596.598   15765244095.093119
7284504232923.316   15784616422.929173
7297935152144.471   15804012555.47654
7311390834834.1875   15823432521.98661
7324871326650.41   15842876351.746424
7338376673335.388   15862344074.079185
7351906920715.674   15881835718.344072
7365462114702.316   15901351313.936354
7379042301291.016   15920890890.287416
7392647526562.271   15940454476.864803
7406277836681.551   15960042103.17228
7419933277899.436   15979653798.749859
7433613896551.785   15999289593.173857
7447319739059.889   16018949516.056923
7461050851930.658   16038633597.04815
7474807281756.63   16058341865.832878
7488589075216.462   16078074352.133245
7502396279074.629   16097831085.70755
7516228940182.076   16117612096.35101
7530087105475.883   16137417413.895103
7543970821979.919   16157247068.208324
7557880136804.505   16177101089.195507
7571815097147.071   16196979506.7986
7585775750291.82   16216882350.99597
7599762143610.385   16236809651.803194
7613774324561.522   16256761439.272413
7627812340691.616   16276737743.492872
7641876239634.685   16296738594.59076
7655966069112.569   16316764022.729254
7670081876935.104   16336814058.108635
7684223711000.268   16356888730.966263
7698391619294.355   16376988071.576668
7712585649892.138   16397112110.251577
7726805850957.021   16417260877.339964
7741052270741.218   16437434403.228102
7755324957585.934   16457632718.33964
7769623959921.38   16477855853.135431
7783949326267.284   16498103838.11408
7798301105232.577   16518376703.811308
7812679345516.069   16538674480.800709
7827084095906.104   16558997199.693096
7841515405281.234   16579344891.137253
7855973322609.88   16599717585.819265
7870457896951.001   16620115314.463282
7884969177453.787   16640538107.830896
7899507213358.176   16660985996.72168
7914072053994.859   16681459011.973003
7928663748785.485   16701957184.460136
7943282347242.821   16722480545.096277
7957927898970.927   16743029124.83262
7972600453665.317   16763602954.658388
7987300061113.138   16784202065.600887
8002026771193.327   16804826488.725544
8016780633876.79   16825476255.13596
8031561699226.598   16846151395.974009
8046370017397.997   16866851942.41964
8061205638638.937   16887577925.691439
8076068613289.749   16908329377.04599
8090958991783.847   16929106327.77865
8105876824647.362   16949908809.222868
8120822162499.8545   16970736852.750954
8135795056053.947   16991590489.773405
8150795556116.031   17012469751.739693
8165823713585.906   17033374670.137548
8180879579457.485   17054305276.493776
8195963204818.472   17075261602.373594
8211074640850.892   17096243679.381193
8226213938831.11   17117251539.159554
8241381150130.029   17138285213.390535
8256576326213.271   17159344733.794931
8271799518641.346   17180430132.132507
8287050779069.829   17201541440.202072
8302330159249.539   17222678689.841488
8317637711026.709   17243841912.927757
8332973486343.164   17265031141.377037
8348337537236.533   17286246407.144764
8363729915840.253   17307487742.225437
8379150674384.122   17328755178.653225
8394599865193.965   17350048748.501255
8410077540692.3545   17371368483.882458
8425583753398.247   17392714416.94885
8441118555927.706   17414086579.892326
8456682000993.528   17435485004.943962
8472274141405.98   17456909724.374825
8487895030072.454   17478360770.49529
8503544719998.03   17499838175.65564
8519223264285.483   17521341972.245853
8534930716135.495   17542872192.695713
8550667128846.841   17564428869.474854
8566432555816.5625   17586012035.092804
8582227050540.155   17607621722.099037
8598050666611.747   17629257963.083035
8613903457724.283   17650920790.674316
8629785477669.702   17672610237.542496
8645696780339.16   17694326336.397385
8661637419723.033   17716069119.988792
8677607449911.493   17737838621.107105
8693606925094.155   17759634872.582626
8709635899560.832   17781457907.286377
8725694427701.15   17803307758.129387
8741782564005.305   17825184458.063515
8757900363063.667   17847088040.080727
8774047879567.553   17869018537.21391
8790225168308.824   17890975982.536156
8806432284180.656   17912960409.161594
8822669282177.184   17934971850.244694
8838936217394.076   17957010338.980858
8855233145028.557   17979075908.606236
8871560120379.617   18001168592.397823
8887917198848.207   18023288423.673496
8904304435937.422   18045435435.792076
8920721887252.693   18067609662.153374
8937169608501.977   18089811136.19825
8953647655495.938   18112039891.408646
8970156084148.145   18134295961.307655
8986694950475.295   18156579379.459602
9003264310597.219   18178890179.46987
9019864220737.48   18201228394.985477
9036494737223.004   18223594059.694386
9053155916484.873   18245987207.326366
9069847815057.91   18268407871.652214
9086570489581.482   18290856086.484653
9103323996799.078   18313331885.67752
9120108393559.115   18335835303.126686
9136923736814.559   18358366372.769295
9153770083623.535   18380925128.58441
9170647491149.332   18403511604.59279
9187556016660.637   18426125834.85701
9204495717531.723   18448767853.481483
9221466651242.648   18471437694.61254
9238468875379.457   18494135392.438477
9255502447634.36   18516860981.18958
9272567425805.943   18539614495.13822
9289663867799.363   18562395968.59888
9306791831626.57   18585205435.928234
9323951375406.328   18608042931.525
9341142557364.822   18630908489.830505
9358365435835.291   18653802145.328
9375620069258.83   18676723932.5435
9392906516183.98   18699673886.045063
9410224835267.537   18722652040.443604
9427575085274.14   18745658430.392185
9444957325077.086   18768693090.586838
9462371613657.91   18791756055.76584
9479818010107.205   18814847360.710537
9497296573624.244   18837967040.24469
9514807363517.6   18861115129.235027
9532350439205.16   18884291662.591084
9549925860214.37   18907496675.26529
9567533686182.42   18930730202.253025
9585173976856.465   18953992278.592663
9602846792093.816   18977282939.36565
9620552191862.148   19000602219.696526
9638290236239.705   19023950154.752995
9656060985415.496   19047326779.745975
9673864499689.547   19070732129.92971
9691700839472.904   19094166240.60155
9709570065288.275   19117629147.102577
9727472237769.64   19141120884.816895
9745407417663.092   19164641489.1725
9763375665826.406   19188190995.640507
9781377043229.883   19211769439.736023
9799411610955.924   19235376857.0174
9817479430199.863   19259013283.087086
9835580562269.555   19282678753.590862
9853715068586.201   19306373304.21873
9871883010683.977   19330096970.704185
9890084450210.668   19353849788.82483
9908319448927.686   19377631794.402195
9926588068710.316   19401443023.30182
9944890371547.928   19425283511.43331
9963226419544.182   19449153294.750404
9981596274917.244   19473052409.25102
10000000000000.0   19496980890.977303
10018437657240.258   19520938776.015694
10036909309200.967   19544926100.496983
10055415018560.467   19568942900.596397
10073954848112.502   19592989212.533405
10092528860766.875   19617065072.57236
10111137119549.057   19641170517.02176
10129779687601.047   19665305582.23512
10148456628180.936   19689470304.61021
10167168004663.78   19713664720.589973
10185913880541.148   19737888866.661682
10204694319422.01   19762142779.35788
10223509385032.32   19786426495.25562
10242359141215.7   19810740050.977127
10261243651933.434   19835083483.18957
10280162981264.746   19859456828.60518
10299117193407.0   19883860123.981277
10318106352675.928   19908293406.120373
10337130523505.844   19932756711.870197
10356189770449.865   19957250078.123753
10375284158180.127   19981773541.81938
10394413751488.006   20006327139.9408
10413578615284.385   20030910909.517254
10432778814599.65   20055524887.623245
10452014414584.395   20080169111.37923
10471285480508.984   20104843617.950836
10490592077764.479   20129548444.5498
10509934271862.154   20154283628.433136
